Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
720	-525.9543	-555.6236	29.66934	0.0174474	0.0567614	0.0493179	0.0155676	0.287372	0.0188749	0.534065	0.0109617	0.0650302	0.0435384	0.241282	0.019122	0.0806445	0.0529001	0.0120776	0.292264	0.141912	0.0603613	0.137473	0.059521	0.100933	0.144861	0.05156	0.173769	0.107114	0.0106566	0.137647	0.0524684	0.0787626	0.4526757	0.2925538	0.234578	0.493046	0.802023	1.24685	2.02821	4.26297	1.048426	0.00571246	0.0185843	0.0161472	0.00509701	0.0940887	0.00617984	0.174859	0.00358898	0.0212916	0.0142549	0.0789984	0.00626076	0.0264039	0.0173201	0.00395434	0.0956903	0.0464637	0.019763	0.04501	0.0194878	0.0330465	0.047429	0.0168813	0.0568939	0.0350704	0.00348908	0.0450671	0.0171787	0.0257878	1.185366	0.773662	0.226338	3.054265
756	-530.7908	-561.2753	30.48446	0.0704229	0.036562	0.206751	0.0171667	0.185975	0.0102861	0.186629	0.0176582	0.105702	0.0179565	0.118323	0.0873528	0.0730599	0.0217876	0.0316356	0.112052	0.14803	0.0466402	0.110079	0.046836	0.0188129	0.0116189	0.0753822	0.101468	0.210791	0.0863919	0.0780374	0.109431	0.0132219	0.414579	0.2614946	0.135297	0.376987	0.737601	1.35575	2.65261	7.39117	1.446345	0.0298901	0.0155183	0.0877529	0.00728618	0.0789346	0.0043658	0.0792123	0.00749481	0.044864	0.00762141	0.0502206	0.0370758	0.0310094	0.00924745	0.0134273	0.0475589	0.0628294	0.0197958	0.0467217	0.019879	0.00798491	0.00493149	0.031995	0.0430667	0.0894676	0.036668	0.033122	0.0464467	0.00561187	1.20086	0.79271	0.20729	2.35606
792	-533.7823	-564.5852	30.8029	0.021659	0.00950669	0.150825	0.0137016	0.14527	0.0411775	0.118624	0.00948771	0.0142673	0.0118716	0.129665	0.00199407	0.0657389	0.111334	0.0341633	0.101745	0.0299706	0.0157247	0.062212	0.0639608	0.0598151	0.0838472	0.0472306	0.0186302	0.0783736	0.0727213	0.0700309	0.00696717	0.0376095	0.6469742	0.4781684	0.0867715	0.30356	0.689397	1.45054	3.29425	11.5245	1.767525	0.013303	0.00583905	0.0926372	0.00841557	0.0892253	0.0252914	0.0728592	0.00582739	0.00876305	0.00729161	0.0796405	0.00122477	0.0403771	0.0683816	0.0209833	0.0624923	0.0184081	0.00965818	0.0382109	0.039285	0.0367387	0.0514993	0.0290092	0.0114428	0.0481374	0.0446657	0.0430133	0.00427927	0.0230999	1.112179	0.676513	0.323487	1.628123
828	-524.5337	-556.276	31.74236	0.00793231	0.00445061	0.014092	0.000167619	0.0300836	0.00224758	0.020995	0.00101391	0.000349152	0.00663043	0.021399	1.5458e-05	0.0164878	0.0225981	0.00718365	0.0147899	0.00104584	0.00778455	0.00899489	0.00429681	0.000152432	0.00434939	0.00308106	0.00858337	0.01369	0.0274516	0.012008	0.00706134	0.00402428	0.3036985	0.1790357	0.0345645	0.19377	0.599303	1.66861	5.16076	28.9314	2.433075	0.0290604	0.016305	0.0516268	0.000614079	0.110213	0.00823411	0.0769161	0.0037145	0.00127913	0.0242909	0.0783962	5.66311e-05	0.0604039	0.082789	0.0263176	0.0541833	0.00383147	0.028519	0.0329532	0.0157416	0.000558441	0.0159342	0.0112876	0.0314456	0.0501539	0.10057	0.043992	0.0258695	0.0147431	1.248351	0.848151	0.151849	0.2729597
864	-529.7152	-561.5715	31.8563	0.0153863	0.0238066	0.0134418	0.000867641	0.0645558	0.00165484	0.0685663	0.00908933	0.0174969	0.00259132	0.0794938	0.000578385	0.0581536	0.0766885	0.0348386	0.256521	0.073217	0.0775113	0.0145538	0.0261202	0.00710949	0.0283116	0.0831986	0.0259335	0.0240911	0.0835348	0.0152009	0.00621254	0.00346553	0.431867	0.275402	0.0970923	0.320662	0.701287	1.42595	3.11855	10.2995	1.686264	0.0129059	0.0199688	0.0112749	0.000727771	0.0541489	0.00138807	0.0575128	0.00762406	0.0146763	0.00217358	0.0666787	0.000485145	0.0487788	0.0643257	0.0292223	0.215168	0.0614138	0.0650158	0.0122076	0.0219094	0.00596338	0.0237475	0.0697863	0.0217528	0.0202074	0.0700683	0.0127504	0.00521103	0.00290686	1.193779	0.784067	0.215933	1.192191
900	-521.2536	-551.2314	29.9778	0.0656349	0.00993537	0.0448921	0.0132086	0.156031	0.0217236	0.162591	0.00708427	0.013312	0.0417479	0.26091	0.0494404	0.187712	0.205996	0.0886383	0.20289	0.0416532	0.17344	0.0850732	0.112418	0.188627	0.106637	0.0978447	0.0695743	0.0340922	0.233297	0.103067	0.0190693	0.10766	0.5773159	0.4057935	0.354586	0.603112	0.85406	1.17088	1.65807	2.82019	0.7496818	0.0226	0.00342104	0.0154577	0.00454812	0.0537262	0.00748006	0.0559847	0.00243932	0.0045837	0.014375	0.089839	0.0170238	0.0646346	0.0709303	0.0305207	0.0698608	0.0143424	0.0597203	0.0292932	0.0387088	0.0649497	0.0367182	0.0336908	0.0239564	0.0117389	0.0803309	0.0354889	0.0065661	0.0370703	1.137355	0.711342	0.288658	2.904199
936	-519.1779	-550.653	31.47508	0.0230698	0.00323308	0.0326587	0.00840005	0.0507153	0.0152416	0.0907964	0.000186289	0.00359425	0.00323012	0.11522	0.00819861	0.0772149	0.134694	0.0379351	0.0592531	0.0296108	0.0793305	0.0152893	0.00847166	0.0491239	0.0133629	0.0601423	0.0258096	0.0753967	0.0511902	0.0373667	0.0400392	0.0486716	0.7038047	0.5429773	0.118241	0.353009	0.722633	1.38383	2.83279	8.45732	1.543775	0.0192659	0.00269998	0.0272736	0.00701497	0.0423528	0.0127285	0.075825	0.000155572	0.00300159	0.00269751	0.0962212	0.00684674	0.064483	0.112485	0.03168	0.0494828	0.0247283	0.0662497	0.0127682	0.00707476	0.0410239	0.0111595	0.0502255	0.0215538	0.0629645	0.0427494	0.0312053	0.0334372	0.0406462	1.092451	0.648098	0.351902	1.197447
972	-526.6484	-557.696	31.04767	0.0209394	0.0197053	0.0227587	0.0010548	0.0561735	0.0125421	0.207633	0.0229621	0.0163679	0.0327978	0.0297579	0.0432258	0.125391	0.0633029	0.00306744	0.207297	0.130851	0.0413945	0.00663147	0.013753	0.0212971	0.032257	0.123337	0.0751443	0.0308907	0.162273	0.138309	0.0441614	0.158511	0.3892071	0.2416245	0.0972562	0.320926	0.701467	1.42558	3.11598	10.2821	1.685045	0.0112349	0.0105727	0.012211	0.000565942	0.0301394	0.00672938	0.111404	0.0123201	0.00878205	0.0175974	0.0159664	0.0231925	0.0672777	0.0339647	0.00164581	0.111223	0.0702073	0.0222099	0.00355806	0.00737905	0.0114268	0.0173072	0.0661755	0.040318	0.0165742	0.0870664	0.0742084	0.0236944	0.085048	1.211405	0.805396	0.194604	1.863788
1008	-529.1191	-559.2423	30.12318	0.076018	0.00463733	0.0722561	0.05706	0.164895	0.00513209	0.227631	0.068432	0.0212962	0.0858575	0.205933	0.132731	0.151469	0.197188	0.0294615	0.188902	0.0829157	0.0750083	0.0244966	0.0230574	0.0589423	0.177458	0.254004	0.150553	0.0608043	0.037789	0.0221671	0.0713207	0.00796486	0.4627552	0.3010289	0.217766	0.475484	0.792999	1.26104	2.10312	4.59209	1.102199	0.0277906	0.00169531	0.0264154	0.02086	0.0602822	0.00187619	0.0832174	0.0250174	0.00778547	0.0313878	0.0752849	0.0485237	0.055374	0.0720881	0.0107705	0.0690587	0.0303123	0.0274215	0.00895546	0.00842932	0.0215481	0.0648752	0.0928588	0.055039	0.0222288	0.0138149	0.00810382	0.0260734	0.00291179	1.181333	0.768622	0.231378	2.735381
1044	-535.03	-566.0588	31.02876	0.00739812	0.0303842	0.0556167	0.0246749	0.119096	0.0121569	0.0857362	0.0341066	0.00221512	0.00362811	0.0722453	0.0503497	0.0478228	0.0373438	0.00557914	0.104717	0.0335679	0.00993064	0.0536807	0.000809283	0.0148626	0.0423468	0.0112564	0.0248109	0.0790707	0.0354911	0.0273758	0.107288	0.0667416	0.8613808	0.7565135	0.0963254	0.319424	0.700442	1.42767	3.13063	10.3815	1.691998	0.00616354	0.0253137	0.0463356	0.0205572	0.0992215	0.0101282	0.0714287	0.028415	0.00184547	0.00302266	0.0601892	0.0419475	0.0398422	0.031112	0.00464811	0.0872425	0.0279662	0.00827344	0.0447226	0.000674232	0.0123824	0.0352801	0.00937793	0.0206706	0.0658756	0.0295685	0.0228074	0.0893842	0.0556039	1.041239	0.56931	0.43069	1.200304
1080	-521.1632	-552.1681	31.00489	0.0517233	0.0332123	0.0249008	0.0269548	0.0258974	0.00775406	0.0936538	0.000758947	0.0119314	0.00797354	0.0488155	0.0300575	0.0674683	0.13545	0.0436405	0.429676	0.0511765	0.0633633	0.0580715	0.126482	0.000516327	0.0614642	0.0578941	0.0346876	0.0291582	0.0322445	0.139409	0.0288362	0.0701236	0.5421945	0.3719251	0.120708	0.356582	0.724907	1.37949	2.8044	8.28448	1.528845	0.0288426	0.0185203	0.0138855	0.0150309	0.0144412	0.00432392	0.0522244	0.000423214	0.00665332	0.00444631	0.0272211	0.016761	0.0376225	0.0755316	0.0243353	0.239601	0.0285377	0.0353335	0.0323825	0.0705305	0.000287921	0.0342744	0.0322836	0.0193429	0.0162596	0.0179806	0.0777389	0.01608	0.0391032	1.150485	0.728903	0.271097	1.793295
1116	-526.7482	-556.8094	30.06122	0.0736442	0.114628	0.0921617	0.00509767	0.183157	0.00800448	0.163085	0.0509627	0.0308069	0.0605113	0.324364	0.104627	0.0714024	0.014583	0.0261693	0.166082	0.113822	0.202166	0.0470018	0.029626	0.0252452	0.0928334	0.0224486	0.0231788	0.121509	0.0193281	0.109305	0.0523973	0.0381255	0.7000836	0.5385604	0.171134	0.422762	0.76445	1.30813	2.3654	5.84338	1.27644	0.0308616	0.0480366	0.0386216	0.00213625	0.0767545	0.00335438	0.068343	0.0213566	0.01291	0.0253581	0.135929	0.0438455	0.0299221	0.00611119	0.0109666	0.0695989	0.0476985	0.0847205	0.0196967	0.0124151	0.0105793	0.0389031	0.00940739	0.00971338	0.0509201	0.00809969	0.0458059	0.0219578	0.015977	1.093721	0.649958	0.350042	2.386276
1152	-535.6997	-562.9486	27.2489	0.152742	0.109415	0.0454655	0.10889	0.126431	0.0715252	0.390669	0.0598126	0.0235727	0.0720687	0.118431	0.039736	0.153766	0.214204	0.0202175	0.105543	0.17596	0.469218	0.154527	0.318008	0.00579991	0.220114	0.00367839	0.229678	0.0615389	0.0136427	0.0284203	0.361744	0.375409	0.7910087	0.6542717	0.328864	0.581363	0.844329	1.18437	1.7201	3.04077	0.8041333	0.0361073	0.0258649	0.0107478	0.0257411	0.0298874	0.0169081	0.0923518	0.0141393	0.00557245	0.0170366	0.0279963	0.00939336	0.0363493	0.0506365	0.00477929	0.0249498	0.0415958	0.11092	0.0365292	0.0751751	0.00137106	0.0520336	0.000869549	0.0542945	0.0145474	0.00322505	0.00671838	0.0855141	0.0887445	1.063504	0.604496	0.395504	4.230226
1188	-524.5989	-553.7442	29.14538	0.0048422	0.0336384	0.130109	0.0759635	0.341631	0.0125416	0.164225	0.0518178	0.0342006	0.213377	0.211387	0.105998	0.180248	0.27873	0.0422436	0.174561	0.446549	0.162204	0.14097	0.0516658	0.111178	0.0841789	0.115054	0.0733038	0.0506738	0.070678	0.188217	0.156391	0.0641253	0.39051	0.2426296	0.518102	0.725637	0.904788	1.10523	1.3781	1.93012	0.4754781	0.00128416	0.00892097	0.0345054	0.0201457	0.0906015	0.00332606	0.0435529	0.0137422	0.00907007	0.0565882	0.0560604	0.028111	0.0478023	0.0739199	0.0112031	0.046294	0.118426	0.0430168	0.0373856	0.0137019	0.0294847	0.0223245	0.0305126	0.0194403	0.0134388	0.018744	0.0499155	0.0414752	0.0170062	1.210859	0.804745	0.195255	3.770704
1224	-526.8429	-557.2076	30.36467	0.00238115	0.023102	0.00775304	0.00452973	0.0587961	0.0214156	0.108277	0.00808049	0.00228791	0.0403148	0.0853144	0.0460772	0.0297952	0.08736	0.0432353	0.104818	0.184618	0.0583969	0.114117	0.0179572	0.00676563	0.069006	0.00486769	0.0290894	0.0436156	0.00708209	0.037953	0.104732	0.0521217	1.019659	1.040107	0.0833281	0.297624	0.685163	1.45951	3.35995	12.0008	1.796804	0.00169614	0.0164561	0.00552266	0.00322662	0.0418817	0.0152548	0.0771283	0.00575591	0.00162973	0.0287171	0.0607713	0.0328218	0.0212238	0.0622284	0.0307974	0.0746642	0.131507	0.0415974	0.0812879	0.0127913	0.0048193	0.0491545	0.00346736	0.020721	0.0310683	0.00504473	0.0270348	0.0746029	0.0371274	0.9944144	0.49017	0.50983	1.40386
1260	-530.6569	-560.225	29.56803	0.0335295	0.0647795	0.0574838	0.060197	0.0963054	0.0171825	0.236643	0.0157666	0.0691342	0.0857985	0.334682	0.201735	0.180665	0.0483228	0.0214246	0.165023	0.344514	0.0135486	0.0999624	0.0740877	0.00444575	0.0740548	0.0684608	0.32317	0.0876855	0.0904575	0.129538	0.0455356	0.0508716	0.5134571	0.3454035	0.263987	0.522281	0.816566	1.22464	1.91468	3.78806	0.9630227	0.0108334	0.0209303	0.0185731	0.0194497	0.0311164	0.0055517	0.0764597	0.0050942	0.0223373	0.0277216	0.108136	0.0651808	0.0583732	0.0156132	0.0069223	0.0533192	0.111313	0.00437758	0.032298	0.0239378	0.00143643	0.0239272	0.0221198	0.104417	0.0283313	0.0292269	0.041854	0.0147126	0.0164367	1.161457	0.743271	0.256729	3.095006
1296	-519.6858	-550.5184	30.83258	0.0167383	0.00783199	0.0195628	0.00110007	0.0602472	0.0236557	0.182432	0.0105505	0.0209762	0.00612506	0.19937	0.0218958	0.0998532	0.252978	0.0031921	0.222948	0.0816956	0.0899862	0.1331	0.0654123	0.028632	0.0568709	0.0192591	0.0835189	0.0528185	0.0408168	0.0375599	0.0546736	0.0609562	0.4411639	0.2830085	0.100576	0.326222	0.705059	1.41832	3.06539	9.94275	1.660776	0.00856287	0.00400663	0.0100078	0.000562767	0.0308208	0.0121016	0.0933274	0.00539736	0.0107308	0.00313341	0.101992	0.0112013	0.0510822	0.129416	0.00163299	0.114054	0.0417932	0.0460345	0.0680905	0.0334631	0.0146473	0.0290936	0.00985241	0.042726	0.0270205	0.0208808	0.0192146	0.0279695	0.0311835	1.190005	0.779418	0.220582	1.954757
1332	-527.7392	-558.0294	30.29021	0.100922	0.189572	0.0631553	0.030533	0.0678268	0.0215964	0.476302	0.00128291	0.0119026	0.0567873	0.121755	0.0497713	0.081625	0.148038	0.0198234	0.251026	0.0667613	0.196107	0.0250837	0.0230832	0.10435	0.105424	0.0618755	0.0853768	0.0491669	0.0589325	0.146743	0.0797504	0.0428725	0.3546177	0.215523	0.203357	0.459872	0.784782	1.27424	2.17452	4.91745	1.151697	0.0368671	0.0692516	0.0230709	0.0111538	0.0247774	0.00788925	0.173995	0.000468653	0.00434808	0.0207446	0.0444776	0.0181816	0.029818	0.054079	0.00724158	0.0917009	0.0243882	0.0716386	0.00916318	0.00843238	0.0381195	0.0385118	0.0226034	0.0311885	0.0179609	0.0215283	0.0536057	0.0291331	0.0156615	1.226084	0.822691	0.177309	2.737445
1368	-523.1507	-554.9379	31.78723	0.041148	0.0123904	0.0445453	0.0159855	0.0479255	0.00958635	0.0797462	0.0224626	0.00882912	0.043807	0.0595351	0.0220656	0.0829344	0.123615	0.00903937	0.10481	0.048892	0.0348899	0.00249693	0.023106	0.0110529	0.0695041	0.0223893	0.0421922	0.0319102	0.00156437	0.064932	0.0694107	0.0360018	0.5567908	0.3858005	0.122362	0.358957	0.726409	1.37663	2.78585	8.17249	1.519004	0.0346723	0.0104404	0.037535	0.0134698	0.0403832	0.00807769	0.0671961	0.0189275	0.00743963	0.0369128	0.0501657	0.018593	0.0698826	0.104161	0.00761679	0.0883158	0.0411976	0.0293991	0.00210397	0.0194697	0.00931342	0.0585658	0.0188657	0.0355521	0.0268883	0.00131818	0.0547133	0.0584871	0.030336	1.144992	0.721605	0.278395	1.186769
1404	-527.6706	-556.8766	29.20599	0.0663888	0.0360031	0.125376	0.0441587	0.100128	0.00388961	0.271264	0.047884	0.051426	0.0914203	0.179324	0.058165	0.11672	0.117451	0.0119155	0.110671	0.184966	0.121149	0.021069	0.0228759	0.0735939	0.104524	0.102385	0.0920758	0.113286	0.0568375	0.115376	0.148432	0.453867	0.6095703	0.4384043	0.182338	0.436041	0.771861	1.29557	2.29336	5.48432	1.230587	0.0218196	0.0118329	0.0412066	0.0145134	0.0329083	0.00127837	0.0891547	0.0157378	0.0169019	0.0300465	0.0589373	0.0191167	0.0383617	0.0386021	0.00391621	0.0363736	0.0607916	0.0398172	0.00692463	0.00751849	0.0241877	0.0343533	0.0336502	0.030262	0.0372329	0.0186804	0.0379199	0.0487843	0.14917	1.125557	0.695215	0.304785	3.042622
1440	-532.5633	-562.5256	29.96232	0.016237	0.0141354	0.264595	0.0594388	0.0572094	0.00997814	0.194143	0.00708319	0.0219725	0.0386983	0.536499	0.0119531	0.0460599	0.0493217	0.0111965	0.0832332	0.113031	0.0713016	0.0109119	0.0660617	0.021025	0.0766806	0.082085	0.144986	0.108145	0.0879985	0.0647335	0.113363	0.181861	0.4525038	0.2924103	0.115387	0.348828	0.719951	1.38898	2.86675	8.66651	1.561443	0.00633283	0.00551318	0.103199	0.0231826	0.0223131	0.00389173	0.0757206	0.00276262	0.00856983	0.0150933	0.209248	0.00466202	0.0179645	0.0192367	0.00436691	0.032463	0.044085	0.0278094	0.00425591	0.0257657	0.00820027	0.0299073	0.0320152	0.0565482	0.0421793	0.0343216	0.0252477	0.0442143	0.0709303	1.185435	0.773748	0.226252	2.563938
1476	-532.7351	-563.759	31.02398	0.0557484	0.0414461	0.150469	0.0275493	0.0574942	0.00685744	0.0172861	0.00167264	0.0136291	0.115325	0.188576	0.0960719	0.0681993	0.0437072	4.92728e-05	0.141816	0.159666	0.000602224	0.0210172	0.0263	0.158181	0.0310817	0.0453572	0.106012	0.100186	0.00371006	0.0675335	0.0270695	0.093716	0.6160019	0.4450886	0.174008	0.42621	0.766389	1.30482	2.34626	5.74686	1.264397	0.0298706	0.0222073	0.080623	0.0147612	0.030806	0.00367429	0.00926207	0.000896216	0.00730262	0.0617924	0.101041	0.0514763	0.0365419	0.0234188	2.64009e-05	0.0759867	0.0855509	0.000322678	0.0112612	0.0140918	0.084755	0.0166539	0.0243029	0.0568026	0.0536806	0.00198789	0.0361852	0.0145041	0.0502141	1.123234	0.691999	0.308001	1.86633
1512	-533.6477	-563.1068	29.45909	0.0148344	0.0182699	0.0503175	0.00373708	0.121704	0.0472829	0.105922	0.0120797	0.0360677	0.0607753	0.00865911	0.117797	0.0492688	0.0504892	0.136282	0.204023	0.173949	0.0354298	0.102076	0.119738	0.0686691	0.0670884	0.0587697	0.00513779	0.0157642	0.0226307	0.0683192	0.0571364	0.0385144	1.027039	1.055582	0.0594617	0.25246	0.650871	1.5364	3.96102	16.8175	2.040806	0.00792974	0.00976615	0.0268972	0.00199766	0.0650569	0.0252751	0.0566207	0.0064572	0.01928	0.0324874	0.00462873	0.0629684	0.0263367	0.026989	0.0728494	0.10906	0.0929843	0.018939	0.054565	0.0640059	0.0367071	0.0358621	0.0314154	0.00274641	0.00842676	0.0120972	0.03652	0.0305423	0.0205879	0.9923337	0.48648	0.51352	1.870732
1548	-527.9343	-558.6989	30.76455	0.0184524	0.0124215	0.0415709	0.00271032	0.0914975	0.0128832	0.183156	0.102125	0.00346666	0.0454737	0.0206399	0.0363831	0.0818023	0.112062	0.000774058	0.0879631	0.0108686	0.0160803	0.0186688	0.00440834	0.0477466	0.0841897	0.00552548	0.0598623	0.0145889	0.0847861	0.153429	0.0434258	0.071046	0.3670534	0.2247798	0.0287217	0.177038	0.582653	1.71629	5.64852	34.8169	2.566968	0.0125697	0.00846144	0.0283179	0.00184626	0.0623276	0.00877598	0.124765	0.0695671	0.00236147	0.0309764	0.0140598	0.024784	0.0557233	0.0763364	0.000527285	0.05992	0.00740361	0.0109538	0.0127171	0.00300294	0.0325248	0.0573496	0.00376393	0.0407779	0.00993792	0.0577559	0.104515	0.0295815	0.0483962	1.220766	0.816473	0.183527	1.468008
1584	-525.4273	-555.1766	29.74932	0.0420517	0.0515836	0.0818954	0.00681435	0.199018	0.00911625	0.182632	0.00325428	0.0178574	0.186685	0.0513869	0.112303	0.113616	0.139807	0.000860041	0.262479	0.0329542	0.0231834	0.0610639	0.0800801	0.0569853	0.0587693	0.0198343	0.208417	0.102187	0.0348206	0.104026	0.136282	0.202331	0.6180832	0.4472652	0.138785	0.381697	0.740464	1.3505	2.61988	7.20538	1.427936	0.0162846	0.0199759	0.0317142	0.00263887	0.0770701	0.00353029	0.0707247	0.00126023	0.00691532	0.0722942	0.0198997	0.0434896	0.0439981	0.0541407	0.000333053	0.101646	0.0127616	0.00897784	0.0236472	0.0310112	0.0220677	0.0227586	0.00768089	0.0807099	0.039572	0.0134844	0.0402842	0.0527757	0.0783533	1.122484	0.690958	0.309042	2.582294
1620	-524.3727	-555.5588	31.18614	0.0111672	0.00967341	0.000829092	0.00853333	0.0222052	0.00780919	0.186903	0.00393847	0.00637089	0.00918063	0.0236656	0.0433275	0.0442934	0.0566728	0.0015979	0.147993	0.0434207	0.00117632	0.0178354	0.0398667	0.0486666	0.0404678	0.0356653	0.0296657	0.013575	0.00255589	0.0196569	0.048367	0.0733398	0.7861023	0.6475853	0.0726623	0.278393	0.671032	1.49024	3.59205	13.7623	1.895837	0.0111848	0.00968872	0.000830404	0.00854683	0.0222403	0.00782155	0.187199	0.00394471	0.00638097	0.00919516	0.0237031	0.0433961	0.0443635	0.0567625	0.00160043	0.148227	0.0434894	0.00117818	0.0178636	0.0399298	0.0487436	0.0405318	0.0357218	0.0297127	0.0135965	0.00255993	0.019688	0.0484435	0.0734558	1.065092	0.606949	0.393051	0.9984201
1656	-539.7047	-564.9447	25.23994	0.0632576	0.0984865	0.099099	0.002667	0.0504023	0.1162	0.167677	0.0552691	0.0507352	0.156675	0.268029	0.576879	0.11251	0.288833	0.149206	0.577776	0.555016	0.123992	0.0178217	0.136521	0.118394	0.07928	0.608557	0.0614354	0.424515	0.19791	0.273441	0.213924	0.0208697	0.5666977	0.395379	0.405059	0.643555	0.87153	1.14741	1.55387	2.46878	0.6534537	0.0111656	0.0173839	0.017492	0.000470755	0.00889655	0.0205106	0.0295968	0.0097556	0.00895532	0.0276547	0.0473101	0.101825	0.0198592	0.0509822	0.0263364	0.101984	0.0979664	0.0218859	0.00314572	0.0240975	0.0208978	0.0139938	0.107417	0.010844	0.0749314	0.0349332	0.0482652	0.0377598	0.00368373	1.141293	0.716651	0.283349	5.665377
1692	-528.6867	-559.7572	31.07049	0.0772913	0.0690598	0.0527786	0.0405605	0.236662	0.00984841	0.128403	0.00242832	0.0253201	0.0192822	0.172939	0.0629783	0.0261815	0.0795433	0.0266044	0.207396	0.0217214	0.0439847	0.079995	0.196334	0.124633	0.0945432	0.0359892	0.0166379	0.110349	0.0168704	0.0121753	0.0523962	0.0889288	0.3856934	0.238922	0.173206	0.425251	0.765851	1.30574	2.35155	5.77346	1.267737	0.0362558	0.0323945	0.0247573	0.0190261	0.111013	0.00461969	0.0602311	0.00113908	0.0118772	0.0090449	0.0811224	0.0295418	0.0122812	0.0373121	0.0124796	0.0972852	0.0101891	0.0206323	0.037524	0.0920962	0.0584626	0.0443483	0.0168818	0.00780452	0.0517625	0.00791357	0.00571117	0.024578	0.0417147	1.21288	0.807153	0.192847	2.131834
1728	-528.4887	-557.8443	29.35563	0.1659	0.206748	0.156323	0.0594609	0.0878074	0.0124118	0.283831	0.0231102	0.0128514	0.0510415	0.105052	0.0113299	0.0675659	0.670859	0.0240556	0.222886	0.116353	0.0253943	0.056299	0.167673	0.2187	0.0598279	0.0850789	0.0213168	0.184239	0.0519409	0.0499433	0.0803638	0.123125	0.4396566	0.2817691	0.330198	0.582512	0.84485	1.18364	1.7167	3.02849	0.8012061	0.0487727	0.0607817	0.0459573	0.0174808	0.0258144	0.00364892	0.0834431	0.00679413	0.00377817	0.0150057	0.0308842	0.00333086	0.0198636	0.197225	0.00707209	0.065526	0.0342065	0.00746564	0.0165513	0.0492939	0.0642953	0.0175887	0.0250123	0.00626692	0.0541643	0.0152701	0.0146828	0.0236261	0.0361974	1.190615	0.780172	0.219828	3.401488
1764	-538.28	-567.7172	29.43718	0.00179284	0.183062	0.0720874	0.00221399	0.406414	0.0281356	0.217719	0.0356494	0.0930014	0.170486	0.297783	0.000697313	0.196413	0.154257	0.120902	0.425594	0.0268844	0.0087903	0.00828016	0.0448949	0.116346	0.0442364	0.0397485	0.124042	0.0822919	0.00340105	0.114776	0.121303	0.0704158	0.3339169	0.2004203	0.17501	0.427405	0.767059	1.30368	2.3397	5.71397	1.260247	0.000558235	0.057	0.0224458	0.00068937	0.126545	0.00876056	0.0677912	0.0111001	0.0289578	0.053084	0.0927204	0.000217122	0.061157	0.048031	0.0376452	0.132517	0.00837099	0.00273703	0.00257819	0.0139789	0.0362265	0.0137739	0.0123765	0.0386228	0.0256232	0.00105898	0.0357378	0.03777	0.0219253	1.23504	0.833042	0.166958	3.211619
1800	-533.7749	-564.2634	30.48855	0.00489415	0.0292314	0.0761052	0.0203555	0.170892	0.00475578	0.251979	0.0104329	0.00270755	0.0562104	0.0972465	0.00456498	0.0788481	0.0819661	0.0282308	0.230517	0.100405	0.00362055	0.00448993	0.0379601	0.124893	0.0978447	0.117876	0.0217367	0.0420593	0.0513163	0.157881	0.0152722	0.0361877	0.5847773	0.4132052	0.0927508	0.313587	0.696423	1.43591	3.18891	10.7816	1.719341	0.0024964	0.0149103	0.0388197	0.0103829	0.0871685	0.00242582	0.128529	0.0053216	0.00138107	0.0286717	0.0496034	0.0023285	0.0402187	0.0418092	0.0144	0.117582	0.0512147	0.00184676	0.00229022	0.0193627	0.0637051	0.0499085	0.0601261	0.0110874	0.0214535	0.0261754	0.0805319	0.00779002	0.0184586	1.134604	0.707611	0.292389	1.960481
